,Time,J_0,J_1,J_2
68,0.06806806806806806,0.01022407262465208,0.01538670732999492,0.007644853369697557
69,0.06906906906906907,0.014690863124997122,0.019191406613401796,0.011718901396761794
70,0.07007007007007007,0.019679141263623023,0.023464988134946907,0.016225891425676764
71,0.07107107107107107,0.025213233253452927,0.0281021822229377,0.021246036736329188
72,0.07207207207207207,0.031457884921110235,0.03337324936728692,0.026888986569360895
73,0.07307307307307308,0.038487961784994695,0.03925745152082527,0.03316410746265319
74,0.07407407407407407,0.046388296876102686,0.04588110311306082,0.04037650646205293
75,0.07507507507507508,0.05536505959753413,0.053310792456613854,0.04850538555183448
76,0.07607607607607608,0.0655595139687648,0.061808028258383274,0.05782203748822212
77,0.07707707707707707,0.07731776390573941,0.0714262642286485,0.06830402782361489
78,0.07807807807807808,0.09077870845794678,0.08246172685176134,0.08065479376818985
79,0.07907907907907907,0.1063706015702337,0.09511066949926317,0.09480331477243453
80,0.08008008008008008,0.12453380989609286,0.10975549736758694,0.111364475247683
81,0.08108108108108109,0.1459275676170364,0.12679120260872878,0.13097270636353642
82,0.08208208208208208,0.17133133299648762,0.14677678915904835,0.154196506482549
83,0.08308308308308308,0.20179252623347566,0.1703483203309588,0.1821997397346422
84,0.08408408408408408,0.23869023972656578,0.19852117547998205,0.216201268020086
85,0.08508508508508508,0.2839954846422188,0.23255201493157074,0.25811973499367014
86,0.08608608608608609,0.3402461236109957,0.2739333575591445,0.3102103407145478
87,0.08708708708708708,0.41122990439180285,0.3250347513239831,0.3764440508093685
88,0.08808808808808809,0.5018470290815458,0.38896862778346986,0.4614569457480684
89,0.0890890890890891,0.6191386438440531,0.4699526686454192,0.5732063916511834
90,0.09009009009009009,0.7722351751290262,0.5739038765896112,0.7204753605183214
91,0.09109109109109109,0.9730161433108151,0.7093875058926642,0.9175400411477312
92,0.0920920920920921,1.235146914375946,0.8873616014607251,1.181616197573021
93,0.09309309309309309,1.5715092106256634,1.1231065392494202,1.5317633475642651
94,0.0940940940940941,1.9886013492941856,1.4344886757899076,1.9821056937798858
95,0.09509509509509509,2.4782229769043624,1.8377754208631814,2.5246852398850024
96,0.0960960960960961,3.012446428183466,2.3399430396966636,3.129163854755461
97,0.0970970970970971,3.5475907726213336,2.9236503788270056,3.732938826084137
98,0.0980980980980981,4.039895851165056,3.541357919573784,4.276008774060756
99,0.0990990990990991,4.461208339780569,4.128730811178684,4.725391368381679
100,0.10010010010010009,4.799799676053226,4.631866565905511,5.07091925945133
101,0.1011011011011011,5.0569909596815705,5.026679486036301,5.318505513481796
102,0.1021021021021021,5.241654762998223,5.3132910542190075,5.482886241748929
103,0.1031031031031031,5.365489300340414,5.506795082241297,5.582314182072878
104,0.1041041041041041,5.441119773313403,5.623734792694449,5.6332094967365265
105,0.10510510510510511,5.479618139564991,5.68211261741817,5.646829724311829
106,0.1061061061061061,5.490250976756215,5.6975655015558,5.631474275141954
107,0.10710710710710711,5.479552136734128,5.681973103433847,5.597030743956566
108,0.10810810810810811,5.453054932877421,5.64359469152987,5.546304913237691
109,0.1091091091091091,5.414256140589714,5.589557519182563,5.4848579205572605
110,0.11011011011011011,5.365798242390156,5.523928865790367,5.4150076769292355
111,0.1111111111111111,5.30998251773417,5.44910847581923,5.33780475333333
112,0.11211211211211211,5.2486120741814375,5.367777844890952,5.257151244208217
113,0.11311311311311312,5.1827696822583675,5.282093228772283,5.1706907376646996
114,0.11411411411411411,5.113624434918165,5.192890156060457,5.083299867808819
115,0.11511511511511512,5.042052056640387,5.101102948188782,4.996515840291977
116,0.11611611611611611,4.968917898833752,5.008520878851414,4.90850648842752
117,0.11711711711711711,4.895225008949637,4.915140649303794,4.821136511862278
118,0.11811811811811812,4.82126135379076,4.822091791778803,4.733611300587654
119,0.11911911911911911,4.747558228671551,4.730695465579629,4.650209203362465
120,0.12012012012012012,4.674924872815609,4.640336416661739,4.568070162087679
121,0.12112112112112113,4.603242000564933,4.55207179300487,4.487085312604904
122,0.12212212212212212,4.533114019781351,4.466589136049151,4.409554248675704
123,0.12312312312312312,4.464901579543948,4.3834741078317165,4.333880757912993
124,0.12412412412412413,4.398314801976085,4.303451471030712,4.263735719025135
125,0.12512512512512514,4.333933724090457,4.226602865383029,4.194044778123498
126,0.12612612612612611,4.271495286375284,4.1526855658739805,4.127691920846701
127,0.12712712712712712,4.211034752428532,4.081851426512003,4.065123004838824
128,0.12812812812812813,4.153012249618769,4.014091981574893,4.003265691921115
129,0.12912912912912913,4.096806555986404,3.9491732511669397,3.9467945359647274
130,0.13013013013013014,4.042601564899087,3.8872416354715824,3.8898350168019533
131,0.13113113113113112,3.9903215896338224,3.8280283361673355,3.835030522197485
132,0.13213213213213212,3.9400056321173906,3.771553600206971,3.784860910847783
133,0.13313313313313313,3.8914898354560137,3.7171639129519463,3.7344239354133606
134,0.13413413413413414,3.8445212952792645,3.665396109223366,3.6881889440119267
135,0.13513513513513514,3.7994581926614046,3.6159896478056908,3.6425852682441473
136,0.13613613613613612,3.7558698914945126,3.5684748869389296,3.598331321030855
137,0.13713713713713713,3.7137836683541536,3.522948009893298,3.556303111836314
138,0.13813813813813813,3.6730443984270096,3.4794344063848257,3.5162947345525026
